488   1.79614   1.79514    1.00815e-06    
489   3.61933   3.62013    6.42182e-07    
490   4.99185   4.99132    2.79155e-07    
491   3.21476   3.21404    5.28513e-07    
492   4.62252   4.62344    8.56498e-07    
493   9.62777   9.62759    3.4389e-08    
494   1.1305   1.13019    9.68655e-08    
495   10.5361   10.5356    2.51963e-07    
496   2.01789   2.01814    6.09067e-08    
497   3.54441   3.5454    9.85849e-07    
498   3.95954   3.96007    2.90096e-07    
499   4.60481   4.60624    2.06024e-06    
500   2.854   2.85434    1.15267e-07    
501   5.98126   5.98113    1.7507e-08    
502   3.64384   3.64439    2.95548e-07    
503   6.61101   6.61098    1.05543e-09    
504   3.7414   3.74161    4.64615e-08    
505   0.894284   0.893983    9.03839e-08    
506   8.96815   8.96937    1.47327e-06    
507   3.22389   3.22331    3.43114e-07    
508   5.17644   5.17584    3.56466e-07    
509   1.65639   1.65517    1.49185e-06    
510   6.24835   6.24703    1.74929e-06    
511   4.28216   4.28148    4.62676e-07    
512   3.0085   3.00804    2.13608e-07    
513   12.5918   12.5936    3.27197e-06    
514   14.5843   14.5835    5.48974e-07    
515   2.36688   2.3656    1.63765e-06    
516   4.83771   4.83825    2.97463e-07    
517   3.83996   3.83928    4.63429e-07    
518   1.17511   1.17449    3.85282e-07    
519   2.63872   2.63828    1.95802e-07    
520   5.44056   5.43872    3.34993e-06    
521   2.6166   2.61568    8.36851e-07    
522   2.62657   2.62601    3.17275e-07    
523   3.32518   3.32402    1.34961e-06    
524   14.3993   14.3907    7.35477e-05    
525   2.8399   2.84018    7.70263e-08    
526   5.63018   5.63065    2.2342e-07    
527   2.25679   2.25636    1.83839e-07    
528   1.85046   1.85041    2.99636e-09    
529   6.48486   6.48498    1.4157e-08    
530   2.47996   2.47893    1.04699e-06    
531   4.72682   4.72608    5.4367e-07    
532   3.75844   3.75913    4.87366e-07    
533   5.85627   5.85913    8.14866e-06    
534   8.64128   8.6401    1.40383e-06    
535   5.66265   5.66293    7.67147e-08    
536   3.20615   3.20581    1.13451e-07    
537   2.9327   2.93244    6.94705e-08    
538   7.07118   7.0697    2.19808e-06    
539   1.71234   1.71207    6.98225e-08    
